#,accession,total,log(e),EC,description
1979,ENSP00000326381,19080,-612.6,4,"EIF4A2, eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]"
1980,ENSP00000359539,10124,-612.5,4,"GOT1, glutamic-oxaloacetic transaminase 1, soluble [Source:HGNC Symbol;Acc:HGNC:4432]"
1981,ENSP00000220849,10347,-612.4,4,"EIF3E, eukaryotic translation initiation factor 3, subunit E [Source:HGNC Symbol;Acc:HGNC:3277]"
1982,ENSP00000266479,3779,-612,4,"DNM1L, dynamin 1-like"
1983,ENSP00000366481,18238,-611.7,4,"UBA1, ubiquitin-like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]"
1984,ENSP00000366913,4547,-611.3,4,"ATP2A2, ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:HGNC:812]"
1985,ENSP00000324892,2739,-611.3,4,"ATP2A2, ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:812; P16615; NP_733765]"
1986,ENSP00000325462,4690,-611.3,4,"PTK7, protein tyrosine kinase 7 [Source:HGNC Symbol;Acc:HGNC:9618]"
1987,ENSP00000367040,4595,-611.3,4,"MARK2, MAP/microtubule affinity-regulating kinase 2 [Source:HGNC Symbol;Acc:3332]"
1988,ENSP00000358106,9080,-611.2,4,"PREP, prolyl endopeptidase [Source:HGNC Symbol;Acc:HGNC:9358]"
1989,ENSP00000375857,9488,-611.2,4,"LRRFIP1, leucine rich repeat (in FLII) interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]"
1990,ENSP00000351481,11852,-610.6,4,"WARS, tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]"
1991,ENSP00000339485,11800,-610.6,4,"WARS, tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]"
1992,ENSP00000346370,5498,-610,4,"CANX, calnexin"
1993,ENSP00000356282,4088,-609.5,4,"LAD1, ladinin 1 [Source:HGNC Symbol;Acc:HGNC:6472]"
1994,ENSP00000310668,10747,-608.7,4,"NUP93, nucleoporin 93kDa [Source:HGNC Symbol;Acc:HGNC:28958]"
1995,ENSP00000383862,15933,-608.7,4,F-actin capping protein subunit beta (CapZ beta). [Source:Uniprot/SWISSPROT;Acc:P47756]
1996,ENSP00000274813,5137,-607.6,4,"MUT, methylmalonyl CoA mutase [Source:HGNC Symbol;Acc:HGNC:7526]"
1997,ENSP00000251166,6268,-607.2,4,"CORO7, coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]"
1998,ENSP00000361150,21237,-606.2,4,"PRDX1, peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]"
1999,ENSP00000376318,2075,-605.3,4,"EIF4G1, eukaryotic translation initiation factor 4 gamma, 1 [Source:HGNC Symbol;Acc:3296; NP_937885]"
2000,ENSP00000378323,6550,-605.1,4,"PPP3CA, protein phosphatase 3, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:HGNC:9314]"
2001,ENSP00000385930,3925,-604.8,4,"HK1, hexokinase 1"
2002,ENSP00000361953,16270,-604.7,4,"PABPC4, poly(A) binding protein, cytoplasmic 4 (inducible form) [Source:HGNC Symbol;Acc:HGNC:8557]"
2003,ENSP00000315122,12185,-604.4,4,"AIFM1, apoptosis-inducing factor, mitochondrion-associated, 1 [Source:HGNC Symbol;Acc:HGNC:8768]"
2004,ENSP00000384155,3817,-604,4,"MAD1L1, MAD1 mitotic arrest deficient-like 1 (yeast) [Source:HGNC Symbol;Acc:HGNC:6762]"
2005,ENSP00000294732,1298,-603.3,4,"ASPM, asp (abnormal spindle) homolog, microcephaly associated (Drosophila) [Source:HGNC Symbol;Acc:HGNC:19048]"
2006,ENSP00000356811,4879,-603.2,4,"HBS1L, HBS1-like translational GTPase [Source:HGNC Symbol;Acc:HGNC:4834]"
2007,ENSP00000350012,9947,-603.2,4,"ACSL3, acyl-CoA synthetase long-chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]"
2008,ENSP00000376375,1368,-603.2,4,"PTPN11, protein tyrosine phosphatase, non-receptor type 11"
2009,ENSP00000375918,9663,-603.2,4,"ACSL3, acyl-CoA synthetase long-chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]"
2010,ENSP00000206451,13325,-602.8,4,"PSME1, proteasome (prosome, macropain) activator subunit 1 (PA28 alpha) [Source:HGNC Symbol;Acc:HGNC:9568]"
2011,ENSP00000322132,7471,-602.8,4,"CUL4A, cullin 4A [Source:HGNC Symbol;Acc:HGNC:2554]"
2012,ENSP00000364590,7446,-602.8,4,"CUL4A, cullin 4A [Source:HGNC Symbol;Acc:HGNC:2554]"
2013,ENSP00000372155,12105,-602.8,4,"PSME1, proteasome (prosome, macropain) activator subunit 1 (PA28 alpha) [Source:HGNC Symbol;Acc:HGNC:9568]"
2014,ENSP00000341285,18521,-602.7,4,"HNRNPA1L2, heterogeneous nuclear ribonucleoprotein A1-like 2 [Source:HGNC Symbol;Acc:27067;CCDS ID:CCDS31980]"
2015,ENSP00000350090,18966,-602.7,4,"HNRNPA1L2, heterogeneous nuclear ribonucleoprotein A1-like 2 [Source:HGNC Symbol;Acc:HGNC:27067]"
2016,ENSP00000381119,17396,-602.7,4,heterogeneous nuclear ribonucleoprotein A1-like [Source:RefSeq_peptide;Acc:NP_001011725]
2017,ENSP00000370808,19828,-601.9,4,"SLC25A6, solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6 [Source:HGNC Symbol;Acc:HGNC:10992]"
2018,ENSP00000347897,10369,-601.9,4,"RSL1D1, ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534]"
2019,ENSP00000216296,5594,-601.7,4,"HNRNPC, heterogeneous nuclear ribonucleoprotein C (C1/C2)"
2020,ENSP00000264012,1548,-601.4,4,"CDH3, cadherin 3, type 1, P-cadherin (placental) [Source:HGNC Symbol;Acc:HGNC:1762]"
2021,ENSP00000268059,8213,-601.3,4,"PML, promyelocytic leukemia [Source:HGNC Symbol;Acc:HGNC:9113]"
2022,ENSP00000369812,6574,-601.3,4,"CLU, clusterin"
2023,ENSP00000252491,2937,-601,4,"APOC1, apolipoprotein C-I [Source:HGNC Symbol;Acc:607;CCDS ID:CCDS12648]"
2024,ENSP00000345881,7114,-600.9,4,"SHMT1, serine hydroxymethyltransferase 1 (soluble) [Source:HGNC Symbol;Acc:HGNC:10850]"
2025,ENSP00000231368,5744,-600.8,4,"LNPEP, leucyl/cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]"
2026,ENSP00000276390,10778,-600.6,4,"ATP6V1B2, ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2 [Source:HGNC Symbol;Acc:HGNC:854]"
2027,ENSP00000363761,2550,-600.6,4,"EPHB2, EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]"
2028,ENSP00000383053,2544,-600.6,4,Ephrin type-B receptor 2 precursor (EC 2.7.10.1) (Tyrosine-protein kinase receptor EPH-3) (DRT) (Receptor protein-tyrosine kinase HEK5) (ERK) (Tyrosine-protein kinase TYRO5) (Renal carcinoma antigen NY-REN- 47). [Source:Uniprot/SWISSPROT;Acc:P29323]
2029,ENSP00000363763,2549,-600.6,4,"EPHB2, EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]"
2030,ENSP00000327308,7828,-600.6,4,"MCCC2, methylcrotonoyl-CoA carboxylase 2 (beta) [Source:HGNC Symbol;Acc:6937]"
2031,ENSP00000326518,4812,-600.4,4,"CAMK2B, calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]"
2032,ENSP00000264263,7099,-600.3,4,"GFM1, G elongation factor, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:13780]"
2033,ENSP00000264724,11672,-599.9,4,"MAP4, microtubule-associated protein 4 [Source:HGNC Symbol;Acc:6862]"
2034,ENSP00000322376,8040,-599.8,4,"U2SURP, U2 snRNP-associated SURP domain containing [Source:HGNC Symbol;Acc:30855]"
2035,ENSP00000356454,1933,-598.8,4,"PRG4, proteoglycan 4 [Source:HGNC Symbol;Acc:9364]"
2036,ENSP00000356453,2108,-598.8,4,"PRG4, proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]"
2037,ENSP00000221957,13259,-598.8,4,"PLIN3, perilipin 3 [Source:HGNC Symbol;Acc:HGNC:16893]"
2038,ENSP00000358921,11168,-598,4,"ACTR1A, ARP1 actin-related protein 1 homolog A, centractin alpha (yeast) [Source:HGNC Symbol;Acc:HGNC:167]"
2039,ENSP00000223127,7387,-598,4,"PLOD3, procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:9083]"
2040,ENSP00000361851,6308,-597.4,4,"CAMK2G, calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
2041,ENSP00000319060,6309,-596.8,4,"CAMK2G, calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
2042,ENSP00000358727,11641,-596.7,4,"GSTO1, glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]"
2043,ENSP00000359000,7655,-595.6,4,"GBF1, golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4181]"
2044,ENSP00000199940,1955,-595.4,4,"MAP2, microtubule-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]"
2045,ENSP00000360029,15342,-595.2,4,"SERBP1, SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]"
2046,ENSP00000356255,11236,-594.6,4,"RNPEP, arginyl aminopeptidase (aminopeptidase B) [Source:HGNC Symbol;Acc:HGNC:10078]"
2047,ENSP00000358756,5915,-594.4,4,"GDI1, GDP dissociation inhibitor 1"
2048,ENSP00000157812,11569,-594.4,4,"PSMC4, proteasome (prosome, macropain) 26S subunit, ATPase, 4 [Source:HGNC Symbol;Acc:HGNC:9551]"
2049,ENSP00000238256,6728,-594.1,4,"FKBP15, FK506 binding protein 15, 133kDa [Source:HGNC Symbol;Acc:HGNC:23397]"
2050,ENSP00000218364,7738,-593.5,4,"HTATSF1, HIV-1 Tat specific factor 1 [Source:HGNC Symbol;Acc:HGNC:5276]"
2051,ENSP00000378322,6594,-593.3,4,"PPP3CA, protein phosphatase 3, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:HGNC:9314]"
2052,ENSP00000296702,7977,-592.6,4,"TCERG1, transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]"
2053,ENSP00000358043,4565,-592.6,4,"ECM1, extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]"
2054,ENSP00000377943,7761,-592.6,4,"TCERG1, transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]"
2055,ENSP00000299370,1793,-591.9,4,Complement factor B Precursor (EC 3.4.21.47)(C3/C5 convertase)(Properdin factor B)(Glycine-rich beta glycoprotein)(GBG)(PBF2) [Uniprot: P00751]
2056,ENSP00000215909,16393,-591.7,4,"LGALS1, lectin, galactoside-binding, soluble, 1 [Source:HGNC Symbol;Acc:HGNC:6561]"
2057,ENSP00000261973,9037,-591.6,4,"RBM25, RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244]"
2058,ENSP00000379117,5270,-591.5,4,"LNPEP, leucyl/cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]"
2059,ENSP00000367460,10802,-591.4,4,"HNRNPUL1, heterogeneous nuclear ribonucleoprotein U-like 1 [Source:HGNC Symbol;Acc:HGNC:17011]"
2060,ENSP00000351200,4107,-591.4,4,"MYH9, myosin, heavy chain 9, non-muscle [Source:HGNC Symbol;Acc:7579]"
2061,ENSP00000378567,8257,-591.2,4,"PML, promyelocytic leukemia [Source:HGNC Symbol;Acc:HGNC:9113]"
2062,ENSP00000362299,2091,-590.4,4,"ENG, endoglin [Source:HGNC Symbol;Acc:HGNC:3349]"
2063,ENSP00000296873,8061,-590.1,4,"SEPT8, septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]"
2064,ENSP00000367978,8007,-590.1,4,"SEPT8, septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]"
2065,ENSP00000326544,4789,-589.8,4,"CAMK2B, calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]"
2066,ENSP00000367011,6104,-589.5,4,"DIS3, DIS3 exosome endoribonuclease and 3'-5' exoribonuclease [Source:HGNC Symbol;Acc:HGNC:20604]"
2067,ENSP00000359908,7798,-589.5,4,"CRYZ, crystallin, zeta (quinone reductase) [Source:HGNC Symbol;Acc:HGNC:2419]"
2068,ENSP00000368646,14796,-589.2,4,"PRDX4, peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]"
2069,ENSP00000357753,985,-589,4,"IVL, involucrin [Source:HGNC Symbol;Acc:HGNC:6187]"
2070,ENSP00000369814,3434,-589,4,"AKR1C4, aldo-keto reductase family 1, member C4 [Source:HGNC Symbol;Acc:HGNC:387]"
2071,ENSP00000263126,3452,-589,4,"AKR1C4, aldo-keto reductase family 1, member C4 [Source:HGNC Symbol;Acc:HGNC:387]"
2072,ENSP00000249364,11227,-588.8,4,"CALU, calumenin [Source:HGNC Symbol;Acc:HGNC:1458]"
2073,ENSP00000352308,8297,-587.7,4,"DDX42, DEAD (Asp-Glu-Ala-Asp) box helicase 42 [Source:HGNC Symbol;Acc:HGNC:18676]"
2074,ENSP00000346037,12820,-587,4,"RPLP1, ribosomal protein, large, P1 [Source:HGNC Symbol;Acc:HGNC:10372]"
2075,ENSP00000356972,6032,-586.6,4,"NDUFS2, NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7708]"
2076,ENSP00000369081,13082,-586.6,4,"TXNDC5, thioredoxin domain containing 5 (endoplasmic reticulum) [Source:HGNC Symbol;Acc:HGNC:21073]"
2077,ENSP00000313272,8610,-586.5,4,"NOP2, NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]"
2078,ENSP00000371858,8594,-586.5,4,"NOP2, NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]"
2079,ENSP00000252512,7988,-586.5,4,"XPO7, exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]"
2080,ENSP00000352424,2260,-586.4,4,"TIAF1, TGFB1-induced anti-apoptotic factor 1 [Source:HGNC Symbol;Acc:HGNC:11803]"
2081,ENSP00000359629,1459,-586.4,4,"CRTAC1, cartilage acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:14882]"
2082,ENSP00000233146,8025,-586.1,4,"MSH2, mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]"
2083,ENSP00000357456,11264,-585.5,4,"ADAR, adenosine deaminase, RNA-specific [Source:HGNC Symbol;Acc:HGNC:225]"
2084,ENSP00000347631,3626,-585.4,4,"SF3B2, splicing factor 3b, subunit 2, 145kDa"
2085,ENSP00000346453,8637,-585.1,4,"IPO4, importin 4 [Source:HGNC Symbol;Acc:HGNC:19426]"
2086,ENSP00000357156,2655,-584.6,4,"CD5L, CD5 molecule-like [Source:HGNC Symbol;Acc:HGNC:1690]"
2087,ENSP00000312066,9530,-584.3,4,"SRP68, signal recognition particle 68kDa [Source:HGNC Symbol;Acc:HGNC:11302]"
2088,ENSP00000318016,5099,-583.9,4,"KIAA0196, KIAA0196 [Source:HGNC Symbol;Acc:HGNC:28984]"
2089,ENSP00000254630,5273,-583.7,4,"PTCD3, pentatricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:24717]"
2090,ENSP00000347872,11481,-583.3,4,"VAT1, vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]"
2091,ENSP00000379041,7176,-583,4,"SHMT1, serine hydroxymethyltransferase 1 (soluble) [Source:HGNC Symbol;Acc:10850]"
2092,ENSP00000358045,4559,-582.9,4,"ECM1, extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]"
2093,ENSP00000222005,11494,-582.9,4,"CDC37, cell division cycle 37 [Source:HGNC Symbol;Acc:HGNC:1735]"
2094,ENSP00000254301,9190,-582.9,4,"LGALS3, lectin, galactoside-binding, soluble, 3 [Source:HGNC Symbol;Acc:HGNC:6563]"
2095,ENSP00000318227,2670,-582.2,4,"DCAF8, DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:HGNC:24891]"
2096,ENSP00000261601,11782,-582.1,4,"USP14, ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) [Source:HGNC Symbol;Acc:HGNC:12612]"
2097,ENSP00000377190,5575,-581.7,4,"LAMB1, laminin, beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]"
2098,ENSP00000375832,13843,-581.3,4,"SEPT2, septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]"
2099,ENSP00000385172,13658,-581.3,4,"SEPT2, septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]"
2100,ENSP00000375834,13843,-581.3,4,"SEPT2, septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]"
2101,ENSP00000353157,14209,-581.3,4,"SEPT2, septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]"
2102,ENSP00000371099,10373,-581,4,"EIF3L, eukaryotic translation initiation factor 3, subunit L [Source:HGNC Symbol;Acc:HGNC:18138]"
2103,ENSP00000262832,10481,-581,4,"EIF3L, eukaryotic translation initiation factor 3, subunit L [Source:HGNC Symbol;Acc:18138]"
2104,ENSP00000312999,14809,-580.7,4,"GNAI2, guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4385]"
2105,ENSP00000361287,3215,-580.6,4,"MAT1A, methionine adenosyltransferase I, alpha [Source:HGNC Symbol;Acc:HGNC:6903]"
2106,ENSP00000366005,13255,-580.5,4,"HLA-A, major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]"
2107,ENSP00000369275,1171,-580.5,4,"ATRN, attractin [Source:HGNC Symbol;Acc:885]"
2108,ENSP00000379873,12760,-580.5,4,"HLA-A, major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]"
2109,ENSP00000366002,13248,-580.5,4,"HLA-A, major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]"
2110,ENSP00000363758,2451,-580.2,4,"EPHB2, EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]"
2111,ENSP00000282412,4292,-580.1,4,"PPM1B, protein phosphatase, Mg2+/Mn2+ dependent, 1B [Source:HGNC Symbol;Acc:HGNC:9276]"
2112,ENSP00000295920,11811,-580,4,"GMPS, guanine monphosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378]"
2113,ENSP00000298852,13661,-579.4,4,"PSMC3, proteasome (prosome, macropain) 26S subunit, ATPase, 3 [Source:HGNC Symbol;Acc:HGNC:9549]"
2114,ENSP00000341917,2067,-579.2,4,"ENG, endoglin [Source:HGNC Symbol;Acc:HGNC:3349]"
2115,ENSP00000345893,8389,-578.7,4,"TJP2, tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]"
2116,ENSP00000353286,6461,-577.6,4,"ADD3, adducin 3 (gamma) [Source:HGNC Symbol;Acc:HGNC:245]"
2117,ENSP00000277900,6466,-577.6,4,"ADD3, adducin 3 (gamma) [Source:HGNC Symbol;Acc:HGNC:245]"
2118,ENSP00000215793,12365,-577.3,4,"SF3A1, splicing factor 3a, subunit 1, 120kDa [Source:HGNC Symbol;Acc:HGNC:10765]"
2119,ENSP00000369235,2540,-577.1,4,"ERAP2, endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]"
2120,ENSP00000306330,22903,-576.8,4,"YWHAG, tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma [Source:HGNC Symbol;Acc:HGNC:12852]"
2121,ENSP00000364372,5768,-576.7,4,"UBR4, ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]"
2122,ENSP00000269349,15911,-576.6,4,"EIF4A3, eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]"
2123,ENSP00000364662,3475,-576.5,4,"BICD2, bicaudal D homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17208]"
2124,ENSP00000297258,10545,-576.4,4,"FABP5, fatty acid binding protein 5 (psoriasis-associated) [Source:HGNC Symbol;Acc:HGNC:3560]"
2125,ENSP00000378626,6358,-576.1,4,"MAPK3, mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]"
2126,ENSP00000371051,4055,-575.8,4,"ZZEF1, zinc finger, ZZ-type with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:29027]"
2127,ENSP00000385794,3590,-575.7,4,"PROS1, protein S (alpha) [Source:HGNC Symbol;Acc:HGNC:9456]"
2128,ENSP00000364904,3318,-575.6,4,"SYK, spleen tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]"
2129,ENSP00000364899,3318,-575.6,4,"SYK, spleen tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]"
2130,ENSP00000277853,6285,-575.2,4,"CAMK2G, calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
2131,ENSP00000338552,15002,-574.8,4,"HNRNPDL, heterogeneous nuclear ribonucleoprotein D-like [Source:HGNC Symbol;Acc:HGNC:5037]"
2132,ENSP00000378243,6164,-574.5,4,"CAMK2G, calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
2133,ENSP00000353701,9898,-574,4,"DPP3, dipeptidyl-peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]"
2134,ENSP00000337445,5642,-573,4,"ELAC2, elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]"
2135,ENSP00000265986,7025,-573,4,"IDE, insulin-degrading enzyme [Source:HGNC Symbol;Acc:HGNC:5381]"
2136,ENSP00000363510,8491,-572.2,4,"SRRM1, serine/arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638]"
2137,ENSP00000379191,6480,-572.1,4,"CD59, CD59 molecule, complement regulatory protein [Source:HGNC Symbol;Acc:HGNC:1689]"
2138,ENSP00000340210,6843,-572.1,4,"CD59, CD59 molecule, complement regulatory protein [Source:HGNC Symbol;Acc:HGNC:1689]"
2139,ENSP00000374856,12361,-571.6,4,"IGLC2, immunoglobulin lambda constant 2 (Kern-Oz- marker)"
2140,ENSP00000374857,12348,-571.6,4,"IGLC3, immunoglobulin lambda constant 3 (Kern-Oz+ marker)"
2141,ENSP00000380739,15117,-571.4,4,Ribonuclease inhibitor (Ribonuclease/angiogenin inhibitor 1) (RAI) (Placental ribonuclease inhibitor) (RNase inhibitor) (RI). [Source:Uniprot/SWISSPROT;Acc:P13489]
2142,ENSP00000346402,15380,-571.4,4,"RNH1, ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]"
2143,ENSP00000380738,15117,-571.4,4,Ribonuclease inhibitor (Ribonuclease/angiogenin inhibitor 1) (RAI) (Placental ribonuclease inhibitor) (RNase inhibitor) (RI). [Source:Uniprot/SWISSPROT;Acc:P13489]
2144,ENSP00000348515,15362,-571.4,4,"RNH1, ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]"
2145,ENSP00000380729,15117,-571.4,4,Ribonuclease inhibitor (Ribonuclease/angiogenin inhibitor 1) (RAI) (Placental ribonuclease inhibitor) (RNase inhibitor) (RI). [Source:Uniprot/SWISSPROT;Acc:P13489]
2146,ENSP00000317159,8041,-571.3,4,"CYC1, cytochrome c-1 [Source:HGNC Symbol;Acc:HGNC:2579]"
2147,ENSP00000369134,10546,-571,4,"PDHA1, pyruvate dehydrogenase (lipoamide) alpha 1 [Source:HGNC Symbol;Acc:HGNC:8806]"
2148,ENSP00000232461,7225,-570.7,4,"GNAT1, guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4393]"
2149,ENSP00000235090,6206,-570.3,4,"WDR77, WD repeat domain 77 [Source:HGNC Symbol;Acc:HGNC:29652]"
2150,ENSP00000262477,4300,-569.9,4,"RABEP1, rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:17677;CCDS ID:CCDS45592]"
2151,ENSP00000385109,13593,-568.5,4,"SEPT2, septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]"
2152,ENSP00000382392,8415,-567.8,4,Putative RNA methyltransferase NOL1 (EC 2.1.1.-) (Proliferating-cell nucleolar antigen p120) (Proliferation-associated nucleolar protein p120). [Source:Uniprot/SWISSPROT;Acc:P46087]
2153,ENSP00000344698,8717,-567.8,4,"FAM120A, family with sequence similarity 120A [Source:HGNC Symbol;Acc:13247]"
2154,ENSP00000367973,7988,-567.7,4,"SEPT8, septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]"
2155,ENSP00000367993,7986,-567.7,4,"SEPT8, septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]"
2156,ENSP00000349351,3499,-567.6,4,"BICD2, bicaudal D homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17208]"
2157,ENSP00000352798,7067,-566.7,4,"COL18A1, collagen, type XVIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2195]"
2158,ENSP00000347665,7042,-566.7,4,"COL18A1, collagen, type XVIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2195]"
2159,ENSP00000345917,5111,-566.6,4,"LYAR, Ly1 antibody reactive [Source:HGNC Symbol;Acc:HGNC:26021]"
2160,ENSP00000340561,747,-565.8,4,"ANK2, ankyrin 2, neuronal"
2161,ENSP00000314299,6453,-565.2,4,"CFHR1, complement factor H-related 1 [Source:HGNC Symbol;Acc:HGNC:4888]"
2162,ENSP00000376018,5911,-565.2,4,"NDUFS2, NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7708]"
2163,ENSP00000364286,16403,-564.9,4,"CAPZB, capping protein (actin filament) muscle Z-line, beta [Source:HGNC Symbol;Acc:HGNC:1491]"
2164,ENSP00000361773,12914,-564,4,"SET, SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]"
2165,ENSP00000361771,12942,-564,4,"SET, SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]"
2166,ENSP00000343129,2980,-563.9,4,"TRIM29, tripartite motif containing 29 [Source:HGNC Symbol;Acc:HGNC:17274]"
2167,ENSP00000257552,1496,-563.3,4,"MSI1, musashi RNA-binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]"
2168,ENSP00000379475,16299,-562.9,4,"DDX39B, DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B [Source:HGNC Symbol;Acc:HGNC:13917]"
2169,ENSP00000383152,16299,-562.9,4,Spliceosome RNA helicase BAT1 (EC 3.6.1.-) (DEAD box protein UAP56) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (HLA-B-associated transcript-1). [Source:Uniprot/SWISSPROT;Acc:Q13838]
2170,ENSP00000373000,16719,-562.9,4,"DDX39B, DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B [Source:HGNC Symbol;Acc:HGNC:13917]"
