#,accession,total,log(e),EC,description
1392,ENSP00000329374,4921,-645.6,4,"SERPINA7, serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 [Source:HGNC Symbol;Acc:HGNC:11583]"
1393,ENSP00000349168,22491,-645.5,4,"HNRNPH1, heterogeneous nuclear ribonucleoprotein H1 (H) [Source:HGNC Symbol;Acc:HGNC:5041]"
1394,ENSP00000327539,22576,-645.5,4,"HNRNPH1, heterogeneous nuclear ribonucleoprotein H1 (H) [Source:HGNC Symbol;Acc:HGNC:5041]"
1395,ENSP00000377082,21277,-645.5,4,"HNRNPH1, heterogeneous nuclear ribonucleoprotein H1 (H) [Source:HGNC Symbol;Acc:HGNC:5041]"
1396,ENSP00000337915,131,-644.9,4,"CYP3A4, cytochrome P450, family 3, subfamily A, polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:2637]"
1397,ENSP00000262097,7265,-644.4,4,"ASAH1, N-acylsphingosine amidohydrolase (acid ceramidase) 1 [Source:HGNC Symbol;Acc:HGNC:735]"
1398,ENSP00000256104,3199,-644,4,"FABP4, fatty acid binding protein 4, adipocyte [Source:HGNC Symbol;Acc:HGNC:3559]"
1399,ENSP00000358543,10273,-643.6,4,"CSDE1, cold shock domain containing E1, RNA-binding [Source:HGNC Symbol;Acc:HGNC:29905]"
1400,ENSP00000293379,4807,-643.5,4,"ITGA5, integrin, alpha 5 (fibronectin receptor, alpha polypeptide) [Source:HGNC Symbol;Acc:HGNC:6141]"
1401,ENSP00000351542,4885,-642.8,4,"CAMK2B, calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]"
1402,ENSP00000304743,5902,-642.1,4,"CLASP2, cytoplasmic linker associated protein 2 [Source:HGNC Symbol;Acc:17078]"
1403,ENSP00000315599,6284,-642,4,"CAMK2G, calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
1404,ENSP00000266718,11048,-640.2,4,"LUM, lumican [Source:HGNC Symbol;Acc:HGNC:6724]"
1405,ENSP00000383392,1027,-640.1,4,Neural cell adhesion molecule 2 precursor (N-CAM 2). [Source:Uniprot/SWISSPROT;Acc:O15394]
1406,ENSP00000377783,4057,-640,4,"PROS1, protein S (alpha) [Source:HGNC Symbol;Acc:HGNC:9456]"
1407,ENSP00000357712,2745,-639.7,4,"S100A7, S100 calcium binding protein A7 [Source:HGNC Symbol;Acc:HGNC:10497]"
1408,ENSP00000357711,2746,-639.7,4,"S100A7, S100 calcium binding protein A7 [Source:HGNC Symbol;Acc:HGNC:10497]"
1409,ENSP00000364805,32907,-638.7,4,"HSPA1L, heat shock 70kDa protein 1-like [Source:HGNC Symbol;Acc:HGNC:5234]"
1410,ENSP00000379229,17875,-638.4,4,"CLIC1, chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]"
1411,ENSP00000364940,18262,-638.4,4,"CLIC1, chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]"
1412,ENSP00000364935,18262,-638.4,4,"CLIC1, chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]"
1413,ENSP00000364934,18240,-638.4,4,"CLIC1, chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]"
1414,ENSP00000377096,802,-638.3,4,"MYL4, myosin, light chain 4, alkali; atrial, embryonic [Source:HGNC Symbol;Acc:HGNC:7585]"
1415,ENSP00000347055,862,-638.3,4,"MYL4, myosin, light chain 4, alkali; atrial, embryonic [Source:HGNC Symbol;Acc:HGNC:7585]"
1416,ENSP00000375668,10820,-636.9,4,"PPP2R1A, protein phosphatase 2, regulatory subunit A, alpha [Source:HGNC Symbol;Acc:HGNC:9302]"
1417,ENSP00000273291,2484,-636.5,4,"ITIH3, inter-alpha-trypsin inhibitor heavy chain 3"
1418,ENSP00000318805,7671,-636.2,4,"SHMT1, serine hydroxymethyltransferase 1 (soluble) [Source:HGNC Symbol;Acc:HGNC:10850]"
1419,ENSP00000306261,7640,-636,4,"KRT78, keratin 78 [Source:HGNC Symbol;Acc:HGNC:28926]"
1420,ENSP00000361965,4098,-635.6,4,"ADA, adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]"
1421,ENSP00000277903,2228,-635.5,4,"HABP2, hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798]"
1422,ENSP00000356456,2122,-635.3,4,"PRG4, proteoglycan 4 [Source:HGNC Symbol;Acc:9364]"
1423,ENSP00000305988,6643,-635.2,4,"ALCAM, activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]"
1424,ENSP00000264036,5260,-635.1,4,"MCAM, melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934]"
1425,ENSP00000308532,10770,-635,4,"DBN1, drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]"
1426,ENSP00000378058,7126,-634.8,4,"EFEMP1, EGF containing fibulin-like extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]"
1427,ENSP00000378057,6971,-634.8,4,"EFEMP1, EGF containing fibulin-like extracellular matrix protein 1 [Source:HGNC Symbol;Acc:3218;CCDS ID:CCDS1857]"
1428,ENSP00000347596,7330,-634.8,4,"EFEMP1, EGF containing fibulin-like extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]"
1429,ENSP00000313432,8564,-634.3,4,"GRHPR, glyoxylate reductase/hydroxypyruvate reductase [Source:HGNC Symbol;Acc:HGNC:4570]"
1430,ENSP00000361948,16343,-634.3,4,"PABPC4, poly(A) binding protein, cytoplasmic 4 (inducible form) [Source:HGNC Symbol;Acc:HGNC:8557]"
1431,ENSP00000039007,346,-634,4,"OTC, ornithine carbamoyltransferase [Source:HGNC Symbol;Acc:HGNC:8512]"
1432,ENSP00000289290,15788,-633.3,4,"PLS3, plastin 3 [Source:HGNC Symbol;Acc:HGNC:9091]"
1433,ENSP00000378432,2028,-632.9,4,"MMRN1, multimerin 1 [Source:HGNC Symbol;Acc:7178]"
1434,ENSP00000289175,9696,-632.8,4,"LRRFIP1, leucine rich repeat (in FLII) interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]"
1435,ENSP00000377546,24490,-630.9,4,"KRT15, keratin 15 [Source:HGNC Symbol;Acc:HGNC:6421]"
1436,ENSP00000254043,27109,-630.9,4,"KRT15, keratin 15 [Source:HGNC Symbol;Acc:HGNC:6421]"
1437,ENSP00000295640,11622,-629.9,4,"RNPEP, arginyl aminopeptidase (aminopeptidase B) [Source:HGNC Symbol;Acc:HGNC:10078]"
1438,ENSP00000353204,7493,-628.6,4,"EWSR1, EWS RNA-binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]"
1439,ENSP00000307082,6315,-628.6,4,"CAMK2G, calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
1440,ENSP00000346511,436,-628.6,4,"EWSR1, Ewing sarcoma breakpoint region 1 [Source:HGNC Symbol;Acc:3508]"
1441,ENSP00000338213,3836,-628.6,4,"COL2A1, collagen, type II, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2200]"
1442,ENSP00000341072,13855,-628.5,4,"CDC42, cell division cycle 42 [Source:HGNC Symbol;Acc:HGNC:1736]"
1443,ENSP00000337669,2925,-628.5,4,"CDC42, cell division cycle 42 (GTP binding protein, 25kDa) [Source:HGNC Symbol;Acc:1736; NP_001034891]"
1444,ENSP00000383118,13259,-628.5,4,Cell division control protein 42 homolog precursor (G25K GTP-binding protein). [Source:Uniprot/SWISSPROT;Acc:P60953]
1445,ENSP00000292432,4203,-628.4,4,"HK3, hexokinase 3 (white cell) [Source:HGNC Symbol;Acc:HGNC:4925]"
1446,ENSP00000319617,7689,-628.4,4,"NCL, nucleolin"
1447,ENSP00000382941,2236,-628,4,Tyrosine-protein phosphatase non-receptor type substrate 1 precursor (SHP substrate 1) (SHPS-1) (Inhibitory receptor SHPS-1) (Signal- regulatory protein alpha-1) (Sirp-alpha-1) (Sirp-alpha-2) (Sirp-alpha- 3) (MyD-1 antigen) (Brain Ig-like molecule with ty [Source:Uniprot/SWISSPROT;Acc:P78324]
1448,ENSP00000345532,3899,-627.9,4,"NASP, nuclear autoantigenic sperm protein (histone-binding)"
1449,ENSP00000367991,8009,-627.1,4,"SEPT8, septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]"
1450,ENSP00000260197,3002,-626.7,4,"SORL1, sortilin-related receptor, L(DLR class) A repeats containing [Source:HGNC Symbol;Acc:HGNC:11185]"
1451,ENSP00000361489,3564,-624.8,4,"PTPRS, protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:9681]"
1452,ENSP00000295006,9978,-624.3,4,"CAPN2, calpain 2, (m/II) large subunit [Source:HGNC Symbol;Acc:HGNC:1479]"
1453,ENSP00000226299,13158,-624.3,4,"LAP3, leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]"
1454,ENSP00000353654,6695,-624.3,4,"COL4A2, collagen, type IV, alpha 2 [Source:HGNC Symbol;Acc:HGNC:2203]"
1455,ENSP00000348307,2438,-624.1,4,"SIRPA, signal-regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]"
1456,ENSP00000351621,2432,-624.1,4,"SIRPA, signal-regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]"
1457,ENSP00000376346,6114,-623.7,4,"GRB2, growth factor receptor-bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]"
1458,ENSP00000317360,6237,-623.7,4,"GRB2, growth factor receptor-bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]"
1459,ENSP00000271610,1409,-623.6,4,"PTPRC, protein tyrosine phosphatase, receptor type, C"
1460,ENSP00000356342,1200,-623.6,4,"PTPRC, protein tyrosine phosphatase, receptor type, C [Source:HGNC Symbol;Acc:9666; NP_563578]"
1461,ENSP00000331516,2112,-623.1,4,"ANKRD44, ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]"
1462,ENSP00000385659,29311,-623.1,4,"RPS27A, ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]"
1463,ENSP00000272317,32607,-623.1,4,"RPS27A, ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]"
1464,ENSP00000383981,29311,-623.1,4,"RPS27A, ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]"
1465,ENSP00000301948,4075,-623,4,"MECP2, methyl CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]"
1466,ENSP00000267814,9394,-623,4,"SORD, sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]"
1467,ENSP00000357722,7089,-623,4,"S100A8, S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]"
1468,ENSP00000244815,9670,-623,4,"LRRFIP1, leucine rich repeat (in FLII) interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]"
1469,ENSP00000357721,7091,-623,4,"S100A8, S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]"
1470,ENSP00000326427,4886,-622.7,4,"CAMK2B, calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]"
1471,ENSP00000292302,7175,-622,4,"LMNA, lamin A/C"
1472,ENSP00000356954,1432,-622,4,"CTGF, connective tissue growth factor [Source:HGNC Symbol;Acc:HGNC:2500]"
1473,ENSP00000321746,10260,-620.6,4,"PDLIM5, PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]"
1474,ENSP00000262613,10852,-620.4,4,"SLC9A3R1, solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]"
1475,ENSP00000272273,3042,-620.1,4,"LTBP1, latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:6714]"
1476,ENSP00000379393,3539,-620.1,4,"MSN, moesin [Source:HGNC Symbol;Acc:7373]"
1477,ENSP00000377429,11435,-619.8,4,"FGG, fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]"
1478,ENSP00000370074,6740,-619.4,4,"SERPINB9, serpin peptidase inhibitor, clade B (ovalbumin), member 9 [Source:HGNC Symbol;Acc:HGNC:8955]"
1479,ENSP00000366268,2475,-619.1,4,"ITGA2B, integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41) [Source:HGNC Symbol;Acc:6138]"
1480,ENSP00000356574,4713,-618.4,4,"QSOX1, quiescin Q6 sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756]"
1481,ENSP00000364319,757,-618.2,4,Complement C4-B precursor (Basic complement C4) [Contains: Complement C4 beta chain; Complement C4-B alpha chain; C4a anaphylatoxin; C4b-B; C4d-B; Complement C4 gamma chain]. [Source:Uniprot/SWISSPROT;Acc:P0C0L5]
1482,ENSP00000361947,16304,-617.3,4,"PABPC4, poly(A) binding protein, cytoplasmic 4 (inducible form) [Source:HGNC Symbol;Acc:HGNC:8557]"
1483,ENSP00000361949,16348,-617.3,4,"PABPC4, poly(A) binding protein, cytoplasmic 4 (inducible form) [Source:HGNC Symbol;Acc:HGNC:8557]"
1484,ENSP00000372897,18262,-617.1,4,"CLIC1, chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]"
1485,ENSP00000372896,18240,-617.1,4,"CLIC1, chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]"
1486,ENSP00000382931,17875,-617.1,4,Chloride intracellular channel protein 1 (Nuclear chloride ion channel 27) (NCC27) (Chloride channel ABP) (Regulatory nuclear chloride ion channel protein) (hRNCC). [Source:Uniprot/SWISSPROT;Acc:O00299]
1487,ENSP00000382926,17875,-617.1,4,Chloride intracellular channel protein 1 (Nuclear chloride ion channel 27) (NCC27) (Chloride channel ABP) (Regulatory nuclear chloride ion channel protein) (hRNCC). [Source:Uniprot/SWISSPROT;Acc:O00299]
1488,ENSP00000270945,439,-616.8,4,"HSPG2, Basement membrane-specific heparan sulfate proteoglycan core protein precursor (HSPG) (Perlecan) (PLC). "
1489,ENSP00000358723,13720,-616.7,4,"RAP1A, RAP1A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9855]"
1490,ENSP00000348786,13925,-616.7,4,"RAP1A, RAP1A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9855]"
1491,ENSP00000385519,4825,-616.5,4,"CD14, CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]"
1492,ENSP00000304236,5152,-616.5,4,"CD14, CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]"
1493,ENSP00000372881,31577,-616.5,4,Heat shock 70kDa protein 1-like variant (Fragment). [Source:Uniprot/SPTREMBL;Acc:Q53FA3]
1494,ENSP00000284771,3814,-616.2,4,"PDLIM3, PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]"
1495,ENSP00000349932,3565,-615.9,4,"PTPRS, protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:HGNC:9681]"
1496,ENSP00000357340,8560,-615.7,4,"FDPS, farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]"
1497,ENSP00000349078,8602,-615.7,4,"FDPS, farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]"
1498,ENSP00000267012,3702,-614.1,4,"BIN2, bridging integrator 2 [Source:HGNC Symbol;Acc:HGNC:1053]"
1499,ENSP00000370691,3354,-613.7,4,"ITSN1, intersectin 1 (SH3 domain protein) [Source:HGNC Symbol;Acc:HGNC:6183]"
1500,ENSP00000326381,19080,-612.6,4,"EIF4A2, eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]"
1501,ENSP00000359539,10124,-612.5,4,"GOT1, glutamic-oxaloacetic transaminase 1, soluble [Source:HGNC Symbol;Acc:HGNC:4432]"
1502,ENSP00000380378,8287,-612.1,4,Platelet-activating factor acetylhydrolase IB subunit alpha (PAF acetylhydrolase 45 kDa subunit) (PAF-AH 45 kDa subunit) (PAF-AH alpha) (PAFAH alpha) (Lissencephaly-1 protein) (LIS-1). [Source:Uniprot/SWISSPROT;Acc:P43034]
1503,ENSP00000266479,3779,-612,4,"DNM1L, dynamin 1-like"
1504,ENSP00000338794,2035,-612,4,"ANKRD44, ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:25259]"
1505,ENSP00000366481,18238,-611.7,4,"UBA1, ubiquitin-like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469]"
1506,ENSP00000375857,9488,-611.2,4,"LRRFIP1, leucine rich repeat (in FLII) interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]"
1507,ENSP00000357952,1327,-611.1,4,"DMBT1, deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]"
1508,ENSP00000342500,1302,-611.1,4,"DMBT1, deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:2926]"
1509,ENSP00000331522,1305,-611.1,4,"DMBT1, deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:2926]"
1510,ENSP00000327747,1336,-611.1,4,"DMBT1, deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]"
1511,ENSP00000351481,11852,-610.6,4,"WARS, tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]"
1512,ENSP00000339485,11800,-610.6,4,"WARS, tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]"
1513,ENSP00000353731,3127,-609.8,4,"DPP4, dipeptidyl-peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009]"
1514,ENSP00000257192,3404,-609.3,4,"DSG1, desmoglein 1 [Source:HGNC Symbol;Acc:HGNC:3048]"
1515,ENSP00000383862,15933,-608.7,4,F-actin capping protein subunit beta (CapZ beta). [Source:Uniprot/SWISSPROT;Acc:P47756]
1516,ENSP00000269907,3623,-607.8,4,"PTPRS, protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:HGNC:9681]"
1517,ENSP00000361150,21237,-606.2,4,"PRDX1, peroxiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:9352]"
1518,ENSP00000349337,1731,-605.1,4,complement component 4B preproprotein [Source:RefSeq_peptide;Acc:NP_001002029]
1519,ENSP00000385930,3925,-604.8,4,"HK1, hexokinase 1"
1520,ENSP00000361953,16270,-604.7,4,"PABPC4, poly(A) binding protein, cytoplasmic 4 (inducible form) [Source:HGNC Symbol;Acc:HGNC:8557]"
1521,ENSP00000354451,6007,-603.4,4,"IQGAP3, IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]"
1522,ENSP00000294732,1298,-603.3,4,"ASPM, asp (abnormal spindle) homolog, microcephaly associated (Drosophila) [Source:HGNC Symbol;Acc:HGNC:19048]"
1523,ENSP00000206451,13325,-602.8,4,"PSME1, proteasome (prosome, macropain) activator subunit 1 (PA28 alpha) [Source:HGNC Symbol;Acc:HGNC:9568]"
1524,ENSP00000372155,12105,-602.8,4,"PSME1, proteasome (prosome, macropain) activator subunit 1 (PA28 alpha) [Source:HGNC Symbol;Acc:HGNC:9568]"
1525,ENSP00000341285,18521,-602.7,4,"HNRNPA1L2, heterogeneous nuclear ribonucleoprotein A1-like 2 [Source:HGNC Symbol;Acc:27067;CCDS ID:CCDS31980]"
1526,ENSP00000350090,18966,-602.7,4,"HNRNPA1L2, heterogeneous nuclear ribonucleoprotein A1-like 2 [Source:HGNC Symbol;Acc:HGNC:27067]"
1527,ENSP00000381119,17396,-602.7,4,heterogeneous nuclear ribonucleoprotein A1-like [Source:RefSeq_peptide;Acc:NP_001011725]
1528,ENSP00000216296,5594,-601.7,4,"HNRNPC, heterogeneous nuclear ribonucleoprotein C (C1/C2)"
1529,ENSP00000369812,6574,-601.3,4,"CLU, clusterin"
1530,ENSP00000252491,2937,-601,4,"APOC1, apolipoprotein C-I [Source:HGNC Symbol;Acc:607;CCDS ID:CCDS12648]"
1531,ENSP00000345881,7114,-600.9,4,"SHMT1, serine hydroxymethyltransferase 1 (soluble) [Source:HGNC Symbol;Acc:HGNC:10850]"
1532,ENSP00000251527,9631,-600.5,4,"ESYT2, extended synaptotagmin-like protein 2 [Source:HGNC Symbol;Acc:HGNC:22211]"
1533,ENSP00000326518,4812,-600.4,4,"CAMK2B, calcium/calmodulin-dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461]"
1534,ENSP00000371152,7012,-599.3,4,"ASAH1, N-acylsphingosine amidohydrolase (acid ceramidase) 1 [Source:HGNC Symbol;Acc:HGNC:735]"
1535,ENSP00000356454,1933,-598.8,4,"PRG4, proteoglycan 4 [Source:HGNC Symbol;Acc:9364]"
1536,ENSP00000356453,2108,-598.8,4,"PRG4, proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]"
1537,ENSP00000221957,13259,-598.8,4,"PLIN3, perilipin 3 [Source:HGNC Symbol;Acc:HGNC:16893]"
1538,ENSP00000261918,1014,-598.2,4,"SEMA7A, semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]"
1539,ENSP00000361851,6308,-597.4,4,"CAMK2G, calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
1540,ENSP00000319060,6309,-596.8,4,"CAMK2G, calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
1541,ENSP00000358727,11641,-596.7,4,"GSTO1, glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]"
1542,ENSP00000327336,8186,-596.7,4,"BGN, biglycan [Source:HGNC Symbol;Acc:HGNC:1044]"
1543,ENSP00000359223,7945,-596.7,4,"BGN, biglycan [Source:HGNC Symbol;Acc:1044]"
1544,ENSP00000356255,11236,-594.6,4,"RNPEP, arginyl aminopeptidase (aminopeptidase B) [Source:HGNC Symbol;Acc:HGNC:10078]"
1545,ENSP00000358756,5915,-594.4,4,"GDI1, GDP dissociation inhibitor 1"
1546,ENSP00000358043,4565,-592.6,4,"ECM1, extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]"
1547,ENSP00000299370,1793,-591.9,4,Complement factor B Precursor (EC 3.4.21.47)(C3/C5 convertase)(Properdin factor B)(Glycine-rich beta glycoprotein)(GBG)(PBF2) [Uniprot: P00751]
1548,ENSP00000215909,16393,-591.7,4,"LGALS1, lectin, galactoside-binding, soluble, 1 [Source:HGNC Symbol;Acc:HGNC:6561]"
1549,ENSP00000351200,4107,-591.4,4,"MYH9, myosin, heavy chain 9, non-muscle [Source:HGNC Symbol;Acc:7579]"
1550,ENSP00000362300,4036,-590.5,4,"AGO1, argonaute RISC catalytic component 1 [Source:HGNC Symbol;Acc:HGNC:3262]"
1551,ENSP00000362299,2091,-590.4,4,"ENG, endoglin [Source:HGNC Symbol;Acc:HGNC:3349]"
1552,ENSP00000296873,8061,-590.1,4,"SEPT8, septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]"
1553,ENSP00000367978,8007,-590.1,4,"SEPT8, septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]"
1554,ENSP00000359908,7798,-589.5,4,"CRYZ, crystallin, zeta (quinone reductase) [Source:HGNC Symbol;Acc:HGNC:2419]"
1555,ENSP00000373740,1826,-589.4,4,"PKM2, Pyruvate kinase isozymes M1/M2 (EC 2.7.1.40) (Pyruvate kinase muscle isozyme) (Pyruvate kinase 2/3) (Cytosolic thyroid hormone-binding protein) (CTHBP) (THBP1). "
1556,ENSP00000373744,1826,-589.4,4,"PKM2, Pyruvate kinase isozymes M1/M2 (EC 2.7.1.40) (Pyruvate kinase muscle isozyme) (Pyruvate kinase 2/3) (Cytosolic thyroid hormone-binding protein) (CTHBP) (THBP1). "
1557,ENSP00000373741,1826,-589.4,4,"PKM2, Pyruvate kinase isozymes M1/M2 (EC 2.7.1.40) (Pyruvate kinase muscle isozyme) (Pyruvate kinase 2/3) (Cytosolic thyroid hormone-binding protein) (CTHBP) (THBP1). "
1558,ENSP00000368646,14796,-589.2,4,"PRDX4, peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]"
1559,ENSP00000249364,11227,-588.8,4,"CALU, calumenin [Source:HGNC Symbol;Acc:HGNC:1458]"
1560,ENSP00000301011,5521,-587,4,"ZC3H18, zinc finger CCCH-type containing 18 [Source:HGNC Symbol;Acc:HGNC:25091]"
1561,ENSP00000346037,12820,-587,4,"RPLP1, ribosomal protein, large, P1 [Source:HGNC Symbol;Acc:HGNC:10372]"
1562,ENSP00000369081,13082,-586.6,4,"TXNDC5, thioredoxin domain containing 5 (endoplasmic reticulum) [Source:HGNC Symbol;Acc:HGNC:21073]"
1563,ENSP00000352424,2260,-586.4,4,"TIAF1, TGFB1-induced anti-apoptotic factor 1 [Source:HGNC Symbol;Acc:HGNC:11803]"
1564,ENSP00000359629,1459,-586.4,4,"CRTAC1, cartilage acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:14882]"
1565,ENSP00000233146,8025,-586.1,4,"MSH2, mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]"
1566,ENSP00000261944,663,-585.4,4,"CDHR2, cadherin-related family member 2 [Source:HGNC Symbol;Acc:HGNC:18231]"
1567,ENSP00000347631,3626,-585.4,4,"SF3B2, splicing factor 3b, subunit 2, 145kDa"
1568,ENSP00000346453,8637,-585.1,4,"IPO4, importin 4 [Source:HGNC Symbol;Acc:HGNC:19426]"
1569,ENSP00000357156,2655,-584.6,4,"CD5L, CD5 molecule-like [Source:HGNC Symbol;Acc:HGNC:1690]"
1570,ENSP00000302139,3330,-584.4,4,"SYNPO, synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672]"
1571,ENSP00000312066,9530,-584.3,4,"SRP68, signal recognition particle 68kDa [Source:HGNC Symbol;Acc:HGNC:11302]"
1572,ENSP00000289004,903,-584.2,4,"HPD, 4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147]"
1573,ENSP00000262963,3578,-584.1,4,"PTPRS, protein tyrosine phosphatase, receptor type, S [Source:HGNC Symbol;Acc:HGNC:9681]"
1574,ENSP00000290866,2104,-584.1,4,"ACE, angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]"
1575,ENSP00000356768,1192,-583.7,4,"SELP, selectin P (granule membrane protein 140kDa, antigen CD62) [Source:HGNC Symbol;Acc:10721]"
1576,ENSP00000356760,1195,-583.7,4,"SELP, selectin P (granule membrane protein 140kDa, antigen CD62) [Source:HGNC Symbol;Acc:HGNC:10721]"
1577,ENSP00000347872,11481,-583.3,4,"VAT1, vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]"
1578,ENSP00000379041,7176,-583,4,"SHMT1, serine hydroxymethyltransferase 1 (soluble) [Source:HGNC Symbol;Acc:10850]"
1579,ENSP00000358045,4559,-582.9,4,"ECM1, extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]"
1580,ENSP00000254301,9190,-582.9,4,"LGALS3, lectin, galactoside-binding, soluble, 3 [Source:HGNC Symbol;Acc:HGNC:6563]"
1581,ENSP00000253354,946,-582.9,4,"BPIFB1, BPI fold containing family B, member 1 [Source:HGNC Symbol;Acc:HGNC:16108]"
1582,ENSP00000261601,11782,-582.1,4,"USP14, ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) [Source:HGNC Symbol;Acc:HGNC:12612]"
