#,accession,total,log(e),EC,description,,,,,
1960,ENSP00000296869,995,-526.7,4,"ACSL6, acyl-CoA synthetase long-chain family member 6 [Source:HGNC Symbol;Acc:HGNC:16496]"
1961,ENSP00000368546,968,-526.7,4,"ACSL6, acyl-CoA synthetase long-chain family member 6 [Source:HGNC Symbol;Acc:HGNC:16496]"
1962,ENSP00000305556,21694,-526.1,4,"PCBP1, poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647]"
1963,ENSP00000256578,6212,-524.8,4,"AMPD2, adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]"
1964,ENSP00000345498,6137,-524.8,4,"AMPD2, adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]"
1965,ENSP00000353176,3842,-524.7,4,"CDK18, cyclin-dependent kinase 18 [Source:HGNC Symbol;Acc:HGNC:8751]"
1966,ENSP00000379037,7336,-524.4,4,"TYMP, thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
1967,ENSP00000379036,7336,-524.4,4,"TYMP, thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
1968,ENSP00000252029,7429,-524.4,4,"TYMP, thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
1969,ENSP00000309643,1537,-524.2,4,"CNP, 2',3'-cyclic nucleotide 3' phosphodiesterase"
1970,ENSP00000369843,2947,-524.1,4,"EPHX2, epoxide hydrolase 2, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:3402]"
1971,ENSP00000264657,10636,-524.1,4,"STAT3, signal transducer and activator of transcription 3 (acute-phase response factor) [Source:HGNC Symbol;Acc:HGNC:11364]"
1972,ENSP00000384943,10283,-524.1,4,"STAT3, signal transducer and activator of transcription 3 (acute-phase response factor) [Source:HGNC Symbol;Acc:HGNC:11364]"
1973,ENSP00000216194,7829,-523.7,4,"ADSL, adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]"
1974,ENSP00000301608,5999,-523,4,"ACOX1, acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]"
1975,ENSP00000363752,5247,-522.8,4,"LUZP1, leucine zipper protein 1 [Source:HGNC Symbol;Acc:14985;CCDS ID:CCDS30628]"
1976,ENSP00000319255,6536,-522.5,4,"CHORDC1, cysteine and histidine-rich domain (CHORD) containing 1 [Source:HGNC Symbol;Acc:HGNC:14525]"
1977,ENSP00000346643,4449,-522.5,4,"HKDC1, hexokinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23302]"
1978,ENSP00000382734,589,-522.5,4,Complement factor B precursor (EC 3.4.21.47) (C3/C5 convertase) (Properdin factor B) (Glycine-rich beta glycoprotein) (GBG) (PBF2) [Contains: Complement factor B Ba fragment; Complement factor B Bb fragment]. [Source:Uniprot/SWISSPROT;Acc:P00751]
1979,ENSP00000372840,1063,-522.5,4,Complement factor B  [Uniprot: Q5JP67]
1980,ENSP00000380995,7917,-522.3,4,Small ubiquitin-related modifier 3 precursor (SUMO-3) (Ubiquitin-like protein SMT3A) (SMT3 homolog 1) (SUMO-2). [Source:Uniprot/SWISSPROT;Acc:P55854]
1981,ENSP00000383125,11257,-521.5,4,Ubiquitin carboxyl-terminal hydrolase 14 (EC 3.1.2.15) (Ubiquitin thioesterase 14) (Ubiquitin-specific-processing protease 14) (Deubiquitinating enzyme 14). [Source:Uniprot/SWISSPROT;Acc:P54578]
1982,ENSP00000382175,2293,-520.8,4,"Myosin-Va (Dilute myosin heavy chain, non-muscle) (Myosin-12) (Myosin heavy chain 12) (Myoxin). [Source:Uniprot/SWISSPROT;Acc:Q9Y4I1]"
1983,ENSP00000384525,13206,-519.9,4,"SEPT2, septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]"
1984,ENSP00000264714,8973,-519.8,4,"PPM1G, protein phosphatase, Mg2+/Mn2+ dependent, 1G [Source:HGNC Symbol;Acc:9278;CCDS ID:CCDS1752]"
1985,ENSP00000342778,9254,-519.8,4,"PPM1G, protein phosphatase, Mg2+/Mn2+ dependent, 1G [Source:HGNC Symbol;Acc:HGNC:9278]"
1986,ENSP00000339569,4380,-519.8,4,"RABEP1, rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]"
1987,ENSP00000384947,2374,-519.7,4,"CTSD, cathepsin D [Source:HGNC Symbol;Acc:2529; P07339; NP_001900]"
1988,ENSP00000345207,474,-519.7,4,"ARAP1, ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
1989,ENSP00000356572,4505,-519,4,"QSOX1, quiescin Q6 sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756]"
1990,ENSP00000332265,6494,-518.7,4,"ANKRD17, ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]"
1991,ENSP00000351177,3130,-518.7,4,"LONP1, lon peptidase 1, mitochondrial"
1992,ENSP00000323867,4856,-518.7,4,"PRKAG1, protein kinase, AMP-activated, gamma 1 non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9385]"
1993,ENSP00000352706,6345,-518.6,4,"HIBCH, 3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:HGNC:4908]"
1994,ENSP00000338919,9208,-517.9,4,"CUL4B, cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]"
1995,ENSP00000360373,9239,-517.9,4,"CUL4B, cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]"
1996,ENSP00000384109,9047,-517.9,4,"CUL4B, cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]"
1997,ENSP00000340454,7169,-517.7,4,"RAP1GDS1, RAP1, GTP-GDP dissociation stimulator 1 [Source:HGNC Symbol;Acc:HGNC:9859]"
1998,ENSP00000377558,8468,-516.6,4,"KRT35, keratin 35 [Source:HGNC Symbol;Acc:HGNC:6453]"
1999,ENSP00000379385,22183,-516.2,4,"LDHB, lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]"
2000,ENSP00000265641,7616,-515.4,4,"CPT1A, carnitine palmitoyltransferase 1A (liver) [Source:HGNC Symbol;Acc:HGNC:2328]"
2001,ENSP00000196371,8033,-515,4,"OXCT1, 3-oxoacid CoA transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]"
2002,ENSP00000351411,8776,-514.5,4,Putative uncharacterized protein ENSP00000351411  [Source:UniProtKB/TrEMBL;Acc:A6NCC1]
2003,ENSP00000286452,7602,-513.5,4,"KIF5A, kinesin family member 5A [Source:HGNC Symbol;Acc:HGNC:6323]"
2004,ENSP00000362871,2557,-513.1,4,"MAPK13, mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]"
2005,ENSP00000305995,14779,-513,4,"PGK2, phosphoglycerate kinase 2 [Source:HGNC Symbol;Acc:HGNC:8898]"
2006,ENSP00000246069,13815,-512.7,4,"DSTN, destrin (actin depolymerizing factor) [Source:HGNC Symbol;Acc:HGNC:15750]"
2007,ENSP00000348651,27515,-512.1,4,"EEF1A1, eukaryotic translation elongation factor 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:3189]"
2008,ENSP00000296446,10160,-511.8,4,"PRKAR2A, protein kinase, cAMP-dependent, regulatory, type II, alpha [Source:HGNC Symbol;Acc:HGNC:9391]"
2009,ENSP00000216832,8995,-511.8,4,"PNN, pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]"
2010,ENSP00000382917,3840,-511.8,4,Heterogeneous nuclear ribonucleoproteins C1/C2 (hnRNP C1 / hnRNP C2). [Source:Uniprot/SWISSPROT;Acc:P07910]
2011,ENSP00000356394,6105,-511.8,4,"CFHR1, complement factor H-related 1 [Source:HGNC Symbol;Acc:HGNC:4888]"
2012,ENSP00000352264,7488,-511.7,4,"CD2AP, CD2-associated protein [Source:HGNC Symbol;Acc:HGNC:14258]"
2013,ENSP00000364494,6619,-510.9,4,"APOC3, apolipoprotein C-III [Source:HGNC Symbol;Acc:HGNC:610]"
2014,ENSP00000227667,6993,-510.9,4,"APOC3, apolipoprotein C-III [Source:HGNC Symbol;Acc:HGNC:610]"
2015,ENSP00000353312,3949,-510.9,4,"GIT2, G protein-coupled receptor kinase interacting ArfGAP 2 [Source:HGNC Symbol;Acc:4273]"
2016,ENSP00000358855,6065,-510.1,4,"AMPD2, adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]"
2017,ENSP00000373083,11390,-509.9,4,"USP14, ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) [Source:HGNC Symbol;Acc:HGNC:12612]"
2018,ENSP00000381837,1416,-509.8,4,Protein 4.1 (Band 4.1) (P4.1) (EPB4.1) (4.1R). [Source:Uniprot/SWISSPROT;Acc:P11171]
2019,ENSP00000302486,7454,-509.8,4,"MAP2K1, mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]"
2020,ENSP00000353741,9628,-507.6,4,"ETF1, eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]"
2021,ENSP00000277315,4163,-506.9,4,"ALAD, aminolevulinate dehydratase [Source:HGNC Symbol;Acc:395]"
2022,ENSP00000368574,925,-506.8,4,"ACSL6, acyl-CoA synthetase long-chain family member 6 [Source:HGNC Symbol;Acc:16496]"
2023,ENSP00000368831,9413,-505.8,4,"SNX2, sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]"
2024,ENSP00000322450,6598,-505.6,4,"NDUFV1, NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa [Source:HGNC Symbol;Acc:HGNC:7716]"
2025,ENSP00000372811,73,-505.1,4,"CYP21A2, cytochrome P450, family 21, subfamily A, polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:2600]"
2026,ENSP00000293217,6023,-505,4,"ACOX1, acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]"
2027,ENSP00000365624,5539,-504.1,4,"GRIPAP1, GRIP1 associated protein 1 [Source:HGNC Symbol;Acc:18706;CCDS ID:CCDS35248]"
2028,ENSP00000360569,8805,-503.7,4,"SCP2, sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]"
2029,ENSP00000316924,3241,-503.7,4,"ACSS1, acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]"
2030,ENSP00000248975,19822,-503.6,4,"YWHAH, tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta [Source:HGNC Symbol;Acc:HGNC:12853]"
2031,ENSP00000217971,10053,-501.9,4,"PGRMC1, progesterone receptor membrane component 1 [Source:HGNC Symbol;Acc:HGNC:16090]"
2032,ENSP00000336776,16432,-501.8,4,"EIF5A, eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]"
2033,ENSP00000337825,6459,-501.3,4,"LCK, LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]"
2034,ENSP00000381387,2039,-501.3,4,Proto-oncogene tyrosine-protein kinase LCK (EC 2.7.10.2) (p56-LCK) (Lymphocyte cell-specific protein-tyrosine kinase) (LSK) (T cell- specific protein-tyrosine kinase). [Source:Uniprot/SWISSPROT;Acc:P06239]
2035,ENSP00000329380,2248,-499.6,4,"GP1BA, glycoprotein Ib (platelet), alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:4439]"
2036,ENSP00000341208,4674,-499.1,4,"STAT5A, signal transducer and activator of transcription 5A [Source:HGNC Symbol;Acc:HGNC:11366]"
2037,ENSP00000307188,4001,-499,4,"ASL, argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]"
2038,ENSP00000378741,3984,-499,4,"ASL, argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]"
2039,ENSP00000379038,7061,-498.7,4,"TYMP, thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]"
2040,ENSP00000263405,355,-498.5,4,"FYB, FYN binding protein [Source:HGNC Symbol;Acc:4036; NP_001456]"
2041,ENSP00000363500,9551,-498.4,4,"CLIC4, chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]"
2042,ENSP00000263811,8507,-498.3,4,"DYNC1I2, dynein, cytoplasmic 1, intermediate chain 2 [Source:HGNC Symbol;Acc:2964]"
2043,ENSP00000339430,8878,-498.3,4,"DYNC1I2, dynein, cytoplasmic 1, intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964]"
2044,ENSP00000261479,12865,-497.7,4,"PSMA6, proteasome (prosome, macropain) subunit, alpha type, 6 [Source:HGNC Symbol;Acc:HGNC:9535]"
2045,ENSP00000313705,5336,-496.8,4,"LUZP1, leucine zipper protein 1 [Source:HGNC Symbol;Acc:HGNC:14985]"
2046,ENSP00000352479,6975,-496.8,4,"KRT78, keratin 78 [Source:HGNC Symbol;Acc:HGNC:28926]"
2047,ENSP00000298198,3701,-496.1,4,"PGM2L1, phosphoglucomutase 2-like 1 [Source:HGNC Symbol;Acc:HGNC:20898]"
2048,ENSP00000359297,5961,-495.9,4,"NSDHL, NAD(P) dependent steroid dehydrogenase-like [Source:HGNC Symbol;Acc:HGNC:13398]"
2049,ENSP00000367971,7305,-495.7,4,"SEPT8, septin 8 [Source:HGNC Symbol;Acc:HGNC:16511]"
2050,ENSP00000218388,4022,-495.6,4,"TIMP1, TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]"
2051,ENSP00000365831,1402,-495.5,4,"HDAC6, histone deacetylase 6 [Source:HGNC Symbol;Acc:HGNC:14064]"
2052,ENSP00000293328,5160,-495.1,4,"STAT5B, signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]"
2053,ENSP00000380308,8218,-495,4,"Cytoplasmic dynein 1 intermediate chain 2 (Dynein intermediate chain 2, cytosolic) (DH IC-2) (Cytoplasmic dynein intermediate chain 2). [Source:Uniprot/SWISSPROT;Acc:Q13409]"
2054,ENSP00000350692,7555,-495,4,"DYNC1I2, dynein, cytoplasmic 1, intermediate chain 2 [Source:HGNC Symbol;Acc:2964]"
2055,ENSP00000301540,21003,-494.9,4,"MYL6, myosin, light chain 6, alkali, smooth muscle and non-muscle [Source:HGNC Symbol;Acc:HGNC:7587]"
2056,ENSP00000310040,10179,-494.4,4,"EIF3F, eukaryotic translation initiation factor 3, subunit F [Source:HGNC Symbol;Acc:HGNC:3275]"
2057,ENSP00000375962,2115,-493.8,4,"VIL1, villin 1 [Source:HGNC Symbol;Acc:HGNC:12690]"
2058,ENSP00000349212,12826,-493.5,4,"NACA, nascent polypeptide-associated complex alpha subunit [Source:HGNC Symbol;Acc:HGNC:7629]"
2059,ENSP00000377469,12199,-493.5,4,"NACA, nascent polypeptide-associated complex alpha subunit [Source:HGNC Symbol;Acc:HGNC:7629]"
2060,ENSP00000279230,5710,-493.4,4,"PLCB3, phospholipase C, beta 3 (phosphatidylinositol-specific) [Source:HGNC Symbol;Acc:HGNC:9056]"
2061,ENSP00000340684,4160,-493.4,4,"MAOA, monoamine oxidase A [Source:HGNC Symbol;Acc:HGNC:6833]"
2062,ENSP00000361249,2835,-493.2,4,"ELMO2, engulfment and cell motility 2 [Source:HGNC Symbol;Acc:HGNC:17233]"
2063,ENSP00000362658,2694,-492.9,4,"LCK, LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]"
2064,ENSP00000362663,2124,-492.9,4,"LCK, LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]"
2065,ENSP00000348194,1264,-492.9,4,"LCK, lymphocyte-specific protein tyrosine kinase [Source:HGNC Symbol;Acc:6524]"
2066,ENSP00000350365,14347,-492.9,4,"RTN4, reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]"
2067,ENSP00000328213,6434,-492.9,4,"LCK, LCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6524]"
2068,ENSP00000376889,16365,-492.4,4,"NME2, NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]"
2069,ENSP00000264639,12126,-492.4,4,"PSMD3, proteasome (prosome, macropain) 26S subunit, non-ATPase, 3 [Source:HGNC Symbol;Acc:HGNC:9560]"
2070,ENSP00000368551,926,-492,4,"ACSL6, acyl-CoA synthetase long-chain family member 6 [Source:HGNC Symbol;Acc:16496]"
2071,ENSP00000265388,6549,-492,4,"TNPO3, transportin 3 [Source:HGNC Symbol;Acc:HGNC:17103]"
2072,ENSP00000365991,5230,-491.3,4,"DNAJC3, DnaJ (Hsp40) homolog, subfamily C, member 3 [Source:HGNC Symbol;Acc:HGNC:9439]"
2073,ENSP00000353462,718,-491.2,4,"CASS4, Cas scaffolding protein family member 4 [Source:HGNC Symbol;Acc:HGNC:15878]"
2074,ENSP00000353025,5129,-491.2,4,"FAM3C, family with sequence similarity 3, member C [Source:HGNC Symbol;Acc:HGNC:18664]"
2075,ENSP00000360387,707,-491.2,4,"CASS4, Cas scaffolding protein family member 4 [Source:HGNC Symbol;Acc:15878;CCDS ID:CCDS33492]"
2076,ENSP00000351573,5681,-490.9,4,"AMPD2, adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]"
2077,ENSP00000377292,5619,-490.9,4,"AMPD2, adenosine monophosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:469]"
2078,ENSP00000385657,7941,-490.7,4,"PPP1R7, protein phosphatase 1, regulatory subunit 7 [Source:HGNC Symbol;Acc:HGNC:9295]"
2079,ENSP00000234038,8199,-490.7,4,"PPP1R7, protein phosphatase 1, regulatory subunit 7 [Source:HGNC Symbol;Acc:HGNC:9295]"
2080,ENSP00000317780,7224,-490,4,"COX5A, cytochrome c oxidase subunit Va [Source:HGNC Symbol;Acc:HGNC:2267]"
2081,ENSP00000378740,3817,-490,4,"ASL, argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]"
2082,ENSP00000296181,4282,-490,4,"ITGB5, integrin, beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]"
2083,ENSP00000378268,2542,-489.8,4,"CD36, CD36 molecule (thrombospondin receptor) [Source:HGNC Symbol;Acc:HGNC:1663]"
2084,ENSP00000308165,2711,-489.8,4,"CD36, CD36 molecule (thrombospondin receptor) [Source:HGNC Symbol;Acc:HGNC:1663]"
2085,ENSP00000246639,9433,-489.8,4,"KRT35, keratin 35 [Source:HGNC Symbol;Acc:HGNC:6453]"
2086,ENSP00000377841,135,-489.5,4,"FES, feline sarcoma oncogene [Source:HGNC Symbol;Acc:3657; NP_001137256]"
2087,ENSP00000242059,6231,-489.1,4,"SCRN1, secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]"
2088,ENSP00000333938,3395,-489.1,4,"NEXN, nexilin (F actin binding protein) [Source:HGNC Symbol;Acc:HGNC:29557]"
2089,ENSP00000358814,7948,-489,4,"AHCYL1, adenosylhomocysteinase-like 1 [Source:HGNC Symbol;Acc:HGNC:344]"
2090,ENSP00000348429,3627,-488.9,4,"ACSL5, acyl-CoA synthetase long-chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]"
2091,ENSP00000361704,11002,-488.5,4,"CTPS1, CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]"
2092,ENSP00000292644,12669,-488.5,4,"PSMC2, proteasome (prosome, macropain) 26S subunit, ATPase, 2 [Source:HGNC Symbol;Acc:HGNC:9548]"
2093,ENSP00000379778,10699,-488.5,4,"EIF4G2, eukaryotic translation initiation factor 4 gamma, 2 [Source:HGNC Symbol;Acc:HGNC:3297]"
2094,ENSP00000361699,11016,-488.5,4,"CTPS1, CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]"
2095,ENSP00000365434,9695,-488.4,4,"HNRNPK, heterogeneous nuclear ribonucleoprotein K"
2096,ENSP00000376817,563,-488.3,4,"MPO, myeloperoxidase [Source:HGNC Symbol;Acc:7218]"
2097,ENSP00000357189,12181,-487.6,4,"HDGF, hepatoma-derived growth factor [Source:HGNC Symbol;Acc:HGNC:4856]"
2098,ENSP00000357192,12190,-487.6,4,"HDGF, hepatoma-derived growth factor [Source:HGNC Symbol;Acc:HGNC:4856]"
2099,ENSP00000356022,9324,-487.4,4,"SOD2, superoxide dismutase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11180]"
2100,ENSP00000338864,1192,-487,4,"RASGRP2, RAS guanyl releasing protein 2 (calcium and DAG-regulated) [Source:HGNC Symbol;Acc:HGNC:9879]"
2101,ENSP00000366714,1177,-487,4,"RASGRP2, RAS guanyl releasing protein 2 (calcium and DAG-regulated) [Source:HGNC Symbol;Acc:HGNC:9879]"
2102,ENSP00000366311,4611,-487,4,"USP11, ubiquitin specific peptidase 11 [Source:HGNC Symbol;Acc:HGNC:12609]"
2103,ENSP00000377953,1155,-487,4,"RASGRP2, RAS guanyl releasing protein 2 (calcium and DAG-regulated) [Source:HGNC Symbol;Acc:HGNC:9879]"
2104,ENSP00000366717,1182,-487,4,"RASGRP2, RAS guanyl releasing protein 2 (calcium and DAG-regulated) [Source:HGNC Symbol;Acc:HGNC:9879]"
2105,ENSP00000311224,5013,-486.3,4,"ACOT1, acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]"
2106,ENSP00000274376,3510,-486.3,4,"RASA1, RAS p21 protein activator (GTPase activating protein) 1 [Source:HGNC Symbol;Acc:HGNC:9871]"
2107,ENSP00000348442,9723,-485.5,4,"PSMD12, proteasome (prosome, macropain) 26S subunit, non-ATPase, 12 [Source:HGNC Symbol;Acc:HGNC:9557]"
2108,ENSP00000325749,2462,-485.4,4,"TPM3, tropomyosin 3 [Source:HGNC Symbol;Acc:12012]"
2109,ENSP00000384211,3918,-484.1,4,"PSME4, proteasome (prosome, macropain) activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]"
2110,ENSP00000334063,15458,-484.1,4,"PRDX2, peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]"
2111,ENSP00000258512,1728,-484,4,"CKAP4, cytoskeleton-associated protein 4 [Source:HGNC Symbol;Acc:16991]"
2112,ENSP00000354388,11291,-483.3,4,"GART, phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase [Source:HGNC Symbol;Acc:HGNC:4163]"
2113,ENSP00000336831,11274,-483.3,4,"PLS1, plastin 1 [Source:HGNC Symbol;Acc:HGNC:9090]"
2114,ENSP00000346169,10052,-483.2,4,"SEPT6, septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]"
2115,ENSP00000353278,10052,-483.2,4,"SEPT6, septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]"
2116,ENSP00000378108,9765,-483.2,4,"SEPT6, septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]"
2117,ENSP00000346397,10053,-483.2,4,"SEPT6, septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]"
2118,ENSP00000309857,450,-482.8,4,"MAPK10, mitogen-activated protein kinase 10 [Source:HGNC Symbol;Acc:HGNC:6872]"
2119,ENSP00000312435,4463,-482.8,4,"DAG1, dystroglycan 1 (dystrophin-associated glycoprotein 1) [Source:HGNC Symbol;Acc:HGNC:2666]"
2120,ENSP00000261714,6196,-482.6,4,"BLMH, bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059]"
2121,ENSP00000365576,7660,-482.2,4,"UBQLN1, ubiquilin 1 [Source:HGNC Symbol;Acc:HGNC:12508]"
2122,ENSP00000373220,10293,-482,4,"PDHB, pyruvate dehydrogenase (lipoamide) beta [Source:HGNC Symbol;Acc:HGNC:8808]"
2123,ENSP00000307241,10355,-482,4,"PDHB, pyruvate dehydrogenase (lipoamide) beta [Source:HGNC Symbol;Acc:HGNC:8808]"
2124,ENSP00000354086,4453,-481.8,4,"MRPL37, mitochondrial ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:14034]"
2125,ENSP00000314669,3398,-481.8,4,"SSFA2, sperm specific antigen 2 [Source:HGNC Symbol;Acc:HGNC:11319]"
2126,ENSP00000329165,7328,-481.6,4,"KRT36, keratin 36 [Source:HGNC Symbol;Acc:HGNC:6454]"
2127,ENSP00000378314,6423,-481.5,4,"PRKACB, protein kinase, cAMP-dependent, catalytic, beta [Source:HGNC Symbol;Acc:HGNC:9381]"
2128,ENSP00000359716,6559,-481.5,4,"PRKACB, protein kinase, cAMP-dependent, catalytic, beta [Source:HGNC Symbol;Acc:HGNC:9381]"
2129,ENSP00000359713,6260,-481.5,4,"PRKACB, protein kinase, cAMP-dependent, catalytic, beta [Source:HGNC Symbol;Acc:9381]"
2130,ENSP00000313021,2932,-481.2,4,"MAK, male germ cell-associated kinase [Source:HGNC Symbol;Acc:HGNC:6816]"
2131,ENSP00000346484,2929,-481.2,4,"MAK, male germ cell-associated kinase [Source:HGNC Symbol;Acc:HGNC:6816]"
2132,ENSP00000372515,2447,-481.1,4,"SEPT5, septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]"
2133,ENSP00000300737,5956,-481.1,4,"STIM1, stromal interaction molecule 1 [Source:HGNC Symbol;Acc:HGNC:11386]"
2134,ENSP00000280377,6883,-481,4,"USP15, ubiquitin specific peptidase 15 [Source:HGNC Symbol;Acc:HGNC:12613]"
2135,ENSP00000225899,7591,-480.9,4,"KRT32, keratin 32 [Source:HGNC Symbol;Acc:HGNC:6449]"
2136,ENSP00000378115,9485,-480.9,4,"SEPT6, septin 6 [Source:HGNC Symbol;Acc:15848]"
2137,ENSP00000359907,7425,-480.9,4,"CRYZ, crystallin, zeta (quinone reductase) [Source:HGNC Symbol;Acc:HGNC:2419]"
2138,ENSP00000263168,15377,-480.8,4,"CAPZA1, capping protein (actin filament) muscle Z-line, alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]"
2139,ENSP00000253039,12945,-479.6,4,"EIF2S3, eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa [Source:HGNC Symbol;Acc:HGNC:3267]"
2140,ENSP00000350896,3197,-479.5,4,"EPHB4, EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395]"
2141,ENSP00000346067,18112,-479.5,4,"RPSA, ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]"
2142,ENSP00000301329,9084,-479.3,4,"GLOD4, glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]"
2143,ENSP00000376679,4376,-479.2,4,"ABLIM1, actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]"
2144,ENSP00000378649,632,-479.2,4,"PTK2, PTK2 protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:9611; Q05397; NP_005598]"
2145,ENSP00000372819,11754,-479.1,4,"HLA-C, major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]"
2146,ENSP00000365402,11724,-479.1,4,"HLA-C, major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]"
2147,ENSP00000379553,10939,-479.1,4,"HLA-C, major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:4933]"
2148,ENSP00000359291,4382,-478.6,4,"ZNF185, zinc finger protein 185 (LIM domain) [Source:HGNC Symbol;Acc:HGNC:12976]"
2149,ENSP00000377193,5863,-478.4,4,"DBN1, drebrin 1 [Source:HGNC Symbol;Acc:2695]"
2150,ENSP00000270538,7810,-478.3,4,"TIMM44, translocase of inner mitochondrial membrane 44 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:17316]"
